model,model_id,pooling_strategy,language,category,category_text,emotion,condition,condition_emotion,emotion_strategy,emotion_terms,condition_emotion_terms,neutral_strategy,neutral_terms,candidate,candidate_category,rank,cosine_similarity,projection_on_emotion_direction,same_category,candidate_identical_to_category,candidate_contains_emotion,average_similarity_top_k,average_projection_top_k,category_retention_at_k,direction_norm,query_norm
gemini,models/gemini-embedding-001,,en,object,object,sadness,identity,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,blanket,object,10,0.6304236650466919,0.05782034993171692,True,False,False,0.646011233329773,0.04008134696632624,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,mirror,object,1,0.46263283491134644,0.02603171020746231,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,toy,object,2,0.45982813835144043,0.053266968578100204,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,table,object,3,0.45933544635772705,0.016540128737688065,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,key,object,4,0.45846718549728394,0.03892023116350174,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,blanket,object,5,0.45256340503692627,0.05782034993171692,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,ring,object,6,0.45246267318725586,0.031208835542201996,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,lamp,object,7,0.4502916932106018,0.03121824748814106,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,photograph,object,8,0.44853201508522034,0.03854130208492279,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,phone,object,9,0.4430903196334839,0.054961882531642914,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,random,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,gift,object,10,0.43749403953552246,0.03544778376817703,True,False,False,0.45246977508068087,0.038395744003355506,1.0,1.0,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,dirty towel,object,1,0.5146336555480957,0.12572848796844482,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,warning sign,object,2,0.4776254892349243,0.09632068127393723,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,photograph,object,3,0.47455254197120667,0.03854130208492279,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,phone,object,4,0.47238677740097046,0.054961882531642914,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,old shoe,object,5,0.47088104486465454,0.0809895396232605,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,ring,object,6,0.46752604842185974,0.031208835542201996,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,toy,object,7,0.4668988287448883,0.053266968578100204,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,used bandage,object,8,0.4666079878807068,0.0864301323890686,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,mirror,object,9,0.461871474981308,0.02603171020746231,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,sadness,shuffled_emotion,disgust,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling disgusted; feeling revolted; feeling repulsed,neutral_centroid,neutral; ordinary; plain; average,funny mask,object,10,0.4613073766231537,0.10493481904268265,True,False,False,0.47342912256717684,0.0698414359241724,1.0,0.7874685525894165,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,dirty towel,object,1,0.5009270310401917,0.15709128975868225,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,used bandage,object,2,0.4767994284629822,0.11519623547792435,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,photograph,object,3,0.4669835567474365,0.031049486249685287,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,trash bag,object,4,0.46331310272216797,0.08662308752536774,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,warning sign,object,5,0.4578222334384918,0.07525767385959625,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,key,object,6,0.45473599433898926,0.0217646025121212,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,old shoe,object,7,0.44959819316864014,0.047632426023483276,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,funny mask,object,8,0.44863396883010864,0.09155750274658203,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,toy,object,9,0.44708603620529175,0.015191677957773209,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,ring,object,10,0.4417228102684021,-0.019931424409151077,True,False,False,0.4607622355222702,0.06214325577020645,1.0,0.8043258190155029,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,ring,object,1,0.661396324634552,-0.019931424409151077,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,table,object,2,0.65549635887146,-0.013665336184203625,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,mirror,object,3,0.6507294774055481,-0.010403577238321304,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,photograph,object,4,0.6503058671951294,0.031049486249685287,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,lamp,object,5,0.6496814489364624,-0.03880459815263748,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,flower,object,6,0.6462087631225586,-0.014190291985869408,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,key,object,7,0.6432697772979736,0.0217646025121212,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,toy,object,8,0.6394972205162048,0.015191677957773209,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,phone,object,9,0.6331034302711487,0.012521065771579742,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,blanket,object,10,0.6304236650466919,-0.009585533291101456,True,False,False,0.646011233329773,-0.002605392877012491,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,ring,object,1,0.4745495319366455,-0.019931424409151077,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,lamp,object,2,0.470217764377594,-0.03880459815263748,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,table,object,3,0.469182550907135,-0.013665336184203625,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,mirror,object,4,0.4683573842048645,-0.010403577238321304,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,flower,object,5,0.46182531118392944,-0.014190291985869408,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,blanket,object,6,0.46026861667633057,-0.009585533291101456,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,key,object,7,0.45485931634902954,0.0217646025121212,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,toy,object,8,0.452605664730072,0.015191677957773209,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,photograph,object,9,0.4490082561969757,0.031049486249685287,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,single_word,disgust,disgust,neutral_centroid,neutral; ordinary; plain; average,gift,object,10,0.44760531187057495,-0.00585128553211689,True,False,False,0.46084797084331514,-0.0044426280073821545,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,toy,object,1,0.548753023147583,0.015191677957773209,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,key,object,2,0.4987020492553711,0.0217646025121212,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,ring,object,3,0.4794604778289795,-0.019931424409151077,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,flower,object,4,0.4756920337677002,-0.014190291985869408,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,funny mask,object,5,0.47068557143211365,0.09155750274658203,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,photograph,object,6,0.4681422710418701,0.031049486249685287,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,phone,object,7,0.46564772725105286,0.012521065771579742,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,lamp,object,8,0.4636269807815552,-0.03880459815263748,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,mirror,object,9,0.4603783190250397,-0.010403577238321304,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,shuffled_emotion,joy,single_word,disgust,joy,neutral_centroid,neutral; ordinary; plain; average,table,object,10,0.4592636823654175,-0.013665336184203625,True,False,False,0.4790352135896683,0.0075089107267558575,1.0,0.7949209213256836,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,dirty towel,object,1,0.507026195526123,0.19956304132938385,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,funny mask,object,2,0.46144503355026245,0.14661145210266113,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,old shoe,object,3,0.45412659645080566,0.09271519631147385,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,phone,object,4,0.4538494348526001,0.07232224941253662,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,warning sign,object,5,0.45237141847610474,0.10517966747283936,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,photograph,object,6,0.4466921389102936,0.041700609028339386,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,used bandage,object,7,0.4455830454826355,0.10719433426856995,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,toy,object,8,0.44491520524024963,0.05213478207588196,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,ring,object,9,0.4444676637649536,0.02531300112605095,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,emotion,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,trash bag,object,10,0.4409867823123932,0.09235706925392151,True,False,False,0.4551463514566422,0.09350914023816585,1.0,0.8360442519187927,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,ring,object,1,0.661396324634552,0.02531300112605095,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,table,object,2,0.65549635887146,0.020354870706796646,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,mirror,object,3,0.6507294774055481,0.020679127424955368,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,photograph,object,4,0.6503058671951294,0.041700609028339386,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,lamp,object,5,0.6496814489364624,-0.008373097516596317,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,flower,object,6,0.6462087631225586,0.01685655117034912,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,key,object,7,0.6432697772979736,0.031365394592285156,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,toy,object,8,0.6394972205162048,0.05213478207588196,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,phone,object,9,0.6331034302711487,0.07232224941253662,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,identity,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,blanket,object,10,0.6304236650466919,0.023887421935796738,True,False,False,0.646011233329773,0.029624090995639563,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,ring,object,1,0.4745495319366455,0.02531300112605095,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,lamp,object,2,0.470217764377594,-0.008373097516596317,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,table,object,3,0.469182550907135,0.020354870706796646,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,mirror,object,4,0.4683573842048645,0.020679127424955368,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,flower,object,5,0.46182531118392944,0.01685655117034912,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,blanket,object,6,0.46026861667633057,0.023887421935796738,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,key,object,7,0.45485931634902954,0.031365394592285156,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,toy,object,8,0.452605664730072,0.05213478207588196,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,photograph,object,9,0.4490082561969757,0.041700609028339386,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
gemini,models/gemini-embedding-001,,en,object,object,disgust,random,disgust,feeling_phrase,feeling disgusted,feeling disgusted,neutral_centroid,neutral; ordinary; plain; average,gift,object,10,0.44760531187057495,0.0354967936873436,True,False,False,0.46084797084331514,0.02594154542312026,1.0,1.0000001192092896,0.9999999403953552
