model,model_id,pooling_strategy,language,category,category_text,emotion,condition,condition_emotion,emotion_strategy,emotion_terms,condition_emotion_terms,neutral_strategy,neutral_terms,candidate,candidate_category,rank,cosine_similarity,projection_on_emotion_direction,same_category,candidate_identical_to_category,candidate_contains_emotion,average_similarity_top_k,average_projection_top_k,category_retention_at_k,direction_norm,query_norm
gemini,models/gemini-embedding-001,,en,food,food,sadness,emotion,sadness,centroid_phrases,feeling sad; feeling sorrowful; feeling gloomy,feeling sad; feeling sorrowful; feeling gloomy,neutral_centroid,neutral; ordinary; plain; average,comfort food,food,1,0.5731105804443359,0.07221204042434692,True,False,False,0.517186039686203,0.03816552256466821,1.0,0.7430517077445984,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,office,place,2,0.4519071578979492,0.03196985274553299,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,museum,place,3,0.4485134482383728,0.006694157607853413,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,playground,place,4,0.43931451439857483,-0.009172029793262482,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,kitchen,place,5,0.43913978338241577,0.016051102429628372,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,train station,place,6,0.4369298219680786,0.02876705676317215,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,church,place,7,0.43310821056365967,0.031831927597522736,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,home,place,8,0.43201935291290283,0.04769936203956604,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,emergency room,place,9,0.4259026050567627,0.048222921788692474,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,random,love,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling love; feeling affection; feeling tenderness,neutral_centroid,neutral; ordinary; plain; average,restaurant,place,10,0.4244270324707031,0.02327992394566536,True,False,False,0.44035843312740325,0.023209384363144635,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,beautiful garden,place,1,0.5015017986297607,0.12786248326301575,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,park,place,2,0.4995499849319458,0.00674956850707531,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,office,place,3,0.4672265648841858,0.03196985274553299,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,cozy cafe,place,4,0.46626630425453186,0.08686728775501251,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,home,place,5,0.45357900857925415,0.04769936203956604,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,playground,place,6,0.4512327015399933,-0.009172029793262482,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,wedding hall,place,7,0.4490107297897339,0.03912089765071869,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,school,place,8,0.4478161931037903,0.011343782767653465,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,train station,place,9,0.44779276847839355,0.02876705676317215,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,love,shuffled_emotion,positive,centroid_phrases,feeling love; feeling affection; feeling tenderness,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,music festival,place,10,0.4468318819999695,0.08197368681430817,True,False,False,0.4630807936191559,0.04531819485127926,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,beautiful garden,place,1,0.5015017986297607,0.13234053552150726,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,park,place,2,0.4995499849319458,0.01214631274342537,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,office,place,3,0.4672265648841858,0.005686918273568153,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,cozy cafe,place,4,0.46626630425453186,0.057113248854875565,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,home,place,5,0.45357900857925415,0.03167814761400223,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,playground,place,6,0.4512327015399933,-0.008070940151810646,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,wedding hall,place,7,0.4490107297897339,0.03332790732383728,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,school,place,8,0.4478161931037903,0.002698320196941495,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,train station,place,9,0.44779276847839355,0.0043902588076889515,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,emotion,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,music festival,place,10,0.4468318819999695,0.048137493431568146,True,False,False,0.4630807936191559,0.03194482026156038,1.0,0.7376104593276978,0.9999999403953552
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.6546199321746826,0.01214631274342537,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,museum,place,2,0.6220927238464355,-0.029049677774310112,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,office,place,3,0.6211609840393066,0.005686918273568153,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,playground,place,4,0.6123956441879272,-0.008070940151810646,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,school,place,5,0.6004120707511902,0.002698320196941495,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,train station,place,6,0.5991364121437073,0.0043902588076889515,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,church,place,7,0.5972553491592407,0.003395162522792816,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,kitchen,place,8,0.5940901041030884,0.0059988596476614475,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,cemetery,place,9,0.5904337763786316,-0.02880621701478958,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,identity,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,airport,place,10,0.5903147459030151,-0.0032385890372097492,True,False,False,0.6081911742687225,-0.0034849591786041854,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.4643023610115051,0.01214631274342537,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,office,place,2,0.4472375214099884,0.005686918273568153,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,school,place,3,0.4344141483306885,0.002698320196941495,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,museum,place,4,0.42891016602516174,-0.029049677774310112,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,dangerous street,place,5,0.42252862453460693,-0.004647495690733194,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,church,place,6,0.42198213934898376,0.003395162522792816,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,airport,place,7,0.421317458152771,-0.0032385890372097492,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,playground,place,8,0.42042940855026245,-0.008070940151810646,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,prison cell,place,9,0.4146500825881958,-0.009806813672184944,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,random,positive,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling positive; feeling pleasant; feeling good,neutral_centroid,neutral; ordinary; plain; average,home,place,10,0.4142320156097412,0.03167814761400223,True,False,False,0.4290003925561905,7.913450244814157e-05,1.0,1.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.4835330545902252,0.01214631274342537,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,dangerous street,place,2,0.480806440114975,-0.004647495690733194,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,abandoned building,place,3,0.47848206758499146,-0.01113255973905325,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,polluted river,place,4,0.47716981172561646,-0.01948196068406105,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,office,place,5,0.47620823979377747,0.005686918273568153,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,funeral home,place,6,0.4662722647190094,0.03360747918486595,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,dirty alley,place,7,0.4659191966056824,0.01337737962603569,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,prison cell,place,8,0.46438565850257874,-0.009806813672184944,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,hospital,place,9,0.46272706985473633,0.013522728346288204,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,positive,shuffled_emotion,negative,centroid_phrases,feeling positive; feeling pleasant; feeling good,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,emergency room,place,10,0.4572277367115021,0.005795962177217007,True,False,False,0.47127315402030945,0.003906795056536794,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.4835330545902252,0.012837992049753666,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,dangerous street,place,2,0.480806440114975,0.11715487390756607,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,abandoned building,place,3,0.47848206758499146,0.09985242784023285,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,polluted river,place,4,0.47716981172561646,0.1365581601858139,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,office,place,5,0.47620823979377747,0.04581267386674881,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,funeral home,place,6,0.4662722647190094,0.10120339691638947,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,dirty alley,place,7,0.4659191966056824,0.12955889105796814,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,prison cell,place,8,0.46438565850257874,0.0783815085887909,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,hospital,place,9,0.46272706985473633,0.06875387579202652,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,emotion,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,emergency room,place,10,0.4572277367115021,0.09500567615032196,True,False,False,0.47127315402030945,0.08851194763556122,1.0,0.7543116211891174,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.6546199321746826,0.012837992049753666,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,museum,place,2,0.6220927238464355,-0.005234735086560249,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,office,place,3,0.6211609840393066,0.04581267386674881,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,playground,place,4,0.6123956441879272,-0.017691660672426224,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,school,place,5,0.6004120707511902,0.02354254201054573,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,train station,place,6,0.5991364121437073,0.04529207944869995,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,church,place,7,0.5972553491592407,0.04043491184711456,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,kitchen,place,8,0.5940901041030884,0.018036551773548126,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,cemetery,place,9,0.5904337763786316,0.0330386608839035,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,identity,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,airport,place,10,0.5903147459030151,0.028151150792837143,True,False,False,0.6081911742687225,0.022422016691416503,1.0,0.0,1.0
gemini,models/gemini-embedding-001,,en,place,place,negative,random,negative,centroid_phrases,feeling negative; feeling unpleasant; feeling bad,feeling negative; feeling unpleasant; feeling bad,neutral_centroid,neutral; ordinary; plain; average,park,place,1,0.47200340032577515,0.012837992049753666,True,False,False,0.43654799461364746,0.032304618414491414,1.0,1.0,1.0
