language,category,emotion,condition,emotion_strategy,neutral_strategy,model_a,model_b,top_k,overlap_count,jaccard_top_k,overlap_coefficient_top_k,rank_correlation_union,mean_abs_rank_delta_shared,shared_candidates
en,situation,excitement,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.06732954545454545,3.0,accident; awkward silence; party
en,situation,excitement,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.2076109936575053,4.333333333333333,accident; awkward silence; celebration; missing the train; party; surprise
en,situation,excitement,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.2963636363636364,1.4,accident; argument; awkward silence; being ignored; public speech
en,situation,excitement,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.26596194503171244,1.6666666666666667,accident; argument; awkward silence; being ignored; failure; missing the train
en,situation,excitement,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.2955602536997886,1.1666666666666667,accident; argument; awkward silence; being betrayed; being ignored; party
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.1720930232558139,3.8333333333333335,awkward silence; being betrayed; being ignored; meeting an old friend; missing the train; receiving a love letter
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.23636363636363628,2.6666666666666665,awkward silence; being betrayed; meeting an old friend
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.4266384778012684,3.8333333333333335,awkward silence; being betrayed; being ignored; celebration; missing the train; receiving a love letter
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.16025369978858348,3.8333333333333335,argument; awkward silence; being betrayed; meeting an old friend; seeing an injury; watching a comedy
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.21860465116279065,2.6666666666666665,awkward silence; being betrayed; being ignored; missing the train; receiving a love letter; seeing an injury
en,situation,excitement,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.17320574162679425,0.75,accident; awkward silence; being betrayed; seeing an injury
en,situation,fear,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.11797040169133191,2.6666666666666665,awkward silence; being betrayed; being ignored; seeing an injury; waiting for test results; walking alone at night
en,situation,fear,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.09090909090909086,4.2,awkward silence; being betrayed; being ignored; meeting an old friend; seeing an injury
en,situation,fear,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.24904862579281176,2.3333333333333335,awkward silence; being betrayed; being ignored; missing the train; seeing an injury; walking alone at night
en,situation,fear,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.14545454545454545,3.6,argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,fear,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.17801268498942915,3.3333333333333335,argument; awkward silence; being betrayed; being ignored; seeing an injury; walking alone at night
en,situation,fear,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.16532769556025373,1.0,accident; argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.29122807017543856,1.0,awkward silence; first date; meeting an old friend; missing the train
en,situation,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.11259968102073363,3.75,accident; awkward silence; meeting an old friend; party
en,situation,fear,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.0251993620414673,2.75,accident; awkward silence; celebration; party
en,situation,fear,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,3.5,argument; awkward silence; being betrayed; meeting an old friend
en,situation,fear,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989905,2.5714285714285716,argument; awkward silence; being betrayed; being ignored; failure; public speech; surprise
en,situation,fear,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2309090909090909,2.4,accident; argument; awkward silence; being betrayed; party
en,situation,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,2,0.1111111111111111,0.2,-0.4750320102432776,3.0,accident; missing the train
en,situation,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.5696022727272727,5.0,accident; being ignored; party
en,situation,fear,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.41881977671451354,2.75,accident; being ignored; celebration; party
en,situation,fear,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.18363636363636368,2.6,accident; argument; meeting an old friend; public speech; winning a prize
en,situation,fear,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.17090909090909093,3.8,accident; argument; awkward silence; failure; public speech
en,situation,fear,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,-0.34595959595959597,3.142857142857143,accident; argument; being betrayed; being ignored; party; public speech; surprise
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,7,0.5384615384615384,0.7,-0.1095959595959596,3.2857142857142856,awkward silence; being betrayed; being ignored; hearing good news; meeting an old friend; receiving a love letter; walking alone at night
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.20545454545454545,3.4,awkward silence; being betrayed; meeting an old friend; seeing an injury; walking alone at night
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.31454545454545446,4.4,awkward silence; being betrayed; being ignored; hearing good news; seeing an injury
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.1416490486257928,3.0,awkward silence; being betrayed; meeting an old friend; walking alone at night; watching a comedy; winning a prize
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.15940803382663846,1.8333333333333333,awkward silence; being betrayed; being ignored; hearing good news; watching a comedy; winning a prize
en,situation,fear,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.2515151515151515,3.142857142857143,awkward silence; being betrayed; party; seeing an injury; surprise; watching a comedy; winning a prize
en,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,0.01733615221987321,2.3333333333333335,being betrayed; being ignored; celebration; hearing good news; meeting an old friend; walking alone at night
en,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.33205741626794255,3.0,awkward silence; being betrayed; celebration; meeting an old friend
en,situation,joy,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,-0.005422647527910685,2.75,awkward silence; being betrayed; celebration; hearing good news
en,situation,joy,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.09429175475687104,3.5,being betrayed; celebration; meeting an old friend; party; watching a comedy; winning a prize
en,situation,joy,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.3902748414376321,1.8333333333333333,being betrayed; celebration; hearing good news; party; watching a comedy; winning a prize
en,situation,joy,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,8,0.6666666666666666,0.8,-0.18871473354231974,4.25,awkward silence; being betrayed; celebration; party; seeing an injury; surprise; watching a comedy; winning a prize
en,situation,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.29122807017543856,1.0,awkward silence; first date; meeting an old friend; missing the train
en,situation,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.11259968102073363,3.75,accident; awkward silence; meeting an old friend; party
en,situation,joy,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.0251993620414673,2.75,accident; awkward silence; celebration; party
en,situation,joy,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,3.5,argument; awkward silence; being betrayed; meeting an old friend
en,situation,joy,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989905,2.5714285714285716,argument; awkward silence; being betrayed; being ignored; failure; public speech; surprise
en,situation,joy,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2309090909090909,2.4,accident; argument; awkward silence; being betrayed; party
en,situation,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.5566188197767145,5.5,awkward silence; celebration; first date; missing the train
en,situation,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.048011363636363616,2.6666666666666665,accident; awkward silence; party
en,situation,joy,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.004784688995215311,4.25,accident; awkward silence; celebration; party
en,situation,joy,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,2,0.1111111111111111,0.2,-0.11088348271446863,2.0,argument; awkward silence
en,situation,joy,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,8,0.6666666666666666,0.8,0.08213166144200623,2.5,argument; awkward silence; being betrayed; being ignored; celebration; failure; public speech; surprise
en,situation,joy,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.4488038277511961,1.0,accident; argument; awkward silence; party
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,0.045454545454545414,2.8,awkward silence; being betrayed; being ignored; missing the train; walking alone at night
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.10181818181818178,3.6,accident; awkward silence; being betrayed; being ignored; meeting an old friend
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.06363636363636366,1.8,accident; awkward silence; being betrayed; being ignored; missing the train
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,0.34291754756871035,2.3333333333333335,argument; awkward silence; being betrayed; being ignored; seeing an injury; winning a prize
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989908,2.7142857142857144,argument; awkward silence; being betrayed; being ignored; failure; missing the train; seeing an injury
en,situation,joy,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.40909090909090906,2.142857142857143,accident; argument; awkward silence; being betrayed; being ignored; party; seeing an injury
en,situation,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.1720930232558139,3.8333333333333335,awkward silence; being betrayed; being ignored; meeting an old friend; missing the train; receiving a love letter
en,situation,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.23636363636363628,2.6666666666666665,awkward silence; being betrayed; meeting an old friend
en,situation,love,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.4266384778012684,3.8333333333333335,awkward silence; being betrayed; being ignored; celebration; missing the train; receiving a love letter
en,situation,love,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.16025369978858348,3.8333333333333335,argument; awkward silence; being betrayed; meeting an old friend; seeing an injury; watching a comedy
en,situation,love,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.21860465116279065,2.6666666666666665,awkward silence; being betrayed; being ignored; missing the train; receiving a love letter; seeing an injury
en,situation,love,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,4,0.25,0.4,0.17320574162679425,0.75,accident; awkward silence; being betrayed; seeing an injury
en,situation,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.29122807017543856,1.0,awkward silence; first date; meeting an old friend; missing the train
en,situation,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.11259968102073363,3.75,accident; awkward silence; meeting an old friend; party
en,situation,love,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.0251993620414673,2.75,accident; awkward silence; celebration; party
en,situation,love,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,3.5,argument; awkward silence; being betrayed; meeting an old friend
en,situation,love,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989905,2.5714285714285716,argument; awkward silence; being betrayed; being ignored; failure; public speech; surprise
en,situation,love,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2309090909090909,2.4,accident; argument; awkward silence; being betrayed; party
en,situation,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.6661931818181819,1.6666666666666667,medical diagnosis; missing the train; surprise
en,situation,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.04625199362041466,2.25,accident; family dinner; first date; party
en,situation,love,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.2981818181818181,4.2,accident; celebration; job interview; party; surprise
en,situation,love,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.19454545454545452,3.4,argument; awkward silence; being betrayed; meeting an old friend; public speech
en,situation,love,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2036363636363636,2.0,argument; awkward silence; being betrayed; being ignored; surprise
en,situation,love,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.19818181818181815,2.6,accident; argument; awkward silence; being betrayed; party
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.09513742071881603,1.6666666666666667,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.7072727272727273,3.2,accident; awkward silence; being betrayed; meeting an old friend; walking alone at night
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.017336152219873145,2.3333333333333335,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.001818181818181847,2.0,awkward silence; being betrayed; meeting an old friend; watching a comedy; winning a prize
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.041014799154334015,1.6666666666666667,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,love,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4454545454545453,4.0,awkward silence; being betrayed; meeting an old friend; party; seeing an injury
en,situation,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.1127272727272727,2.6,awkward silence; being betrayed; being ignored; missing the train; walking alone at night
en,situation,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.32185007974481655,3.75,awkward silence; being betrayed; being ignored; meeting an old friend
en,situation,negative,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.309090909090909,2.2,awkward silence; being betrayed; being ignored; celebration; missing the train
en,situation,negative,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.014545454545454545,3.0,argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,negative,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.6191919191919192,1.4285714285714286,argument; awkward silence; being betrayed; being ignored; failure; missing the train; seeing an injury
en,situation,negative,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.018181818181818153,3.0,accident; argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.29122807017543856,1.0,awkward silence; first date; meeting an old friend; missing the train
en,situation,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.11259968102073363,3.75,accident; awkward silence; meeting an old friend; party
en,situation,negative,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.0251993620414673,2.75,accident; awkward silence; celebration; party
en,situation,negative,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,3.5,argument; awkward silence; being betrayed; meeting an old friend
en,situation,negative,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989905,2.5714285714285716,argument; awkward silence; being betrayed; being ignored; failure; public speech; surprise
en,situation,negative,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2309090909090909,2.4,accident; argument; awkward silence; being betrayed; party
en,situation,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.2981818181818181,3.8,argument; awkward silence; first date; job interview; missing the train
en,situation,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.06727272727272729,2.4,accident; argument; meeting an old friend; party; winning a prize
en,situation,negative,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.09513742071881608,4.0,accident; argument; awkward silence; celebration; job interview; party
en,situation,negative,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,1,0.05263157894736842,0.1,-0.26223776223776224,0.0,argument
en,situation,negative,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.05877378435517967,1.3333333333333333,argument; awkward silence; being betrayed; job interview; public speech; surprise
en,situation,negative,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,3,0.17647058823529413,0.3,0.05340909090909093,1.6666666666666667,accident; argument; party
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.22727272727272727,4.4,awkward silence; being betrayed; being ignored; missing the train; walking alone at night
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.37799043062200954,4.25,awkward silence; being betrayed; meeting an old friend; walking alone at night
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.36152219873150104,2.3333333333333335,awkward silence; being betrayed; being ignored; funeral service; missing the train; walking alone at night
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,6,0.42857142857142855,0.6,-0.23128964059196616,1.5,accident; argument; awkward silence; being betrayed; seeing an injury; walking alone at night
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,8,0.6666666666666666,0.8,0.5485893416927898,1.625,accident; awkward silence; being betrayed; being ignored; failure; missing the train; seeing an injury; walking alone at night
en,situation,negative,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.06363636363636363,1.6,accident; awkward silence; being betrayed; seeing an injury; walking alone at night
en,situation,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,6,0.42857142857142855,0.6,-0.09513742071881603,1.6666666666666667,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.7072727272727273,3.2,accident; awkward silence; being betrayed; meeting an old friend; walking alone at night
en,situation,positive,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.017336152219873145,2.3333333333333335,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,positive,emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,0.001818181818181847,2.0,awkward silence; being betrayed; meeting an old friend; watching a comedy; winning a prize
en,situation,positive,emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.041014799154334015,1.6666666666666667,awkward silence; being betrayed; being ignored; celebration; hearing good news; meeting an old friend
en,situation,positive,emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.4454545454545453,4.0,awkward silence; being betrayed; meeting an old friend; party; seeing an injury
en,situation,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,4,0.25,0.4,-0.29122807017543856,1.0,awkward silence; first date; meeting an old friend; missing the train
en,situation,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.11259968102073363,3.75,accident; awkward silence; meeting an old friend; party
en,situation,positive,identity,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,4,0.25,0.4,0.0251993620414673,2.75,accident; awkward silence; celebration; party
en,situation,positive,identity,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,4,0.25,0.4,-0.29633173843700156,3.5,argument; awkward silence; being betrayed; meeting an old friend
en,situation,positive,identity,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.19898989898989905,2.5714285714285716,argument; awkward silence; being betrayed; being ignored; failure; public speech; surprise
en,situation,positive,identity,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,0.2309090909090909,2.4,accident; argument; awkward silence; being betrayed; party
en,situation,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,3,0.17647058823529413,0.3,-0.1639204545454545,2.3333333333333335,awkward silence; job interview; missing the train
en,situation,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.24602272727272714,3.3333333333333335,accident; awkward silence; party
en,situation,positive,random,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.19454545454545452,3.6,accident; awkward silence; celebration; missing the train; party
en,situation,positive,random,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,3,0.17647058823529413,0.3,-0.04318181818181816,1.6666666666666667,argument; awkward silence; failure
en,situation,positive,random,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.08245243128964057,3.0,argument; awkward silence; being betrayed; being ignored; failure; missing the train
en,situation,positive,random,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,0.37251585623678657,3.1666666666666665,accident; argument; awkward silence; failure; party; surprise
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.1127272727272727,2.6,awkward silence; being betrayed; being ignored; missing the train; walking alone at night
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,mmlw_roberta_large,10,4,0.25,0.4,-0.32185007974481655,3.75,awkward silence; being betrayed; being ignored; meeting an old friend
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,qwen3_embedding_8b,10,5,0.3333333333333333,0.5,-0.309090909090909,2.2,awkward silence; being betrayed; being ignored; celebration; missing the train
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,mmlw_roberta_large,10,5,0.3333333333333333,0.5,-0.014545454545454545,3.0,argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,gemini,qwen3_embedding_8b,10,7,0.5384615384615384,0.7,0.6191919191919192,1.4285714285714286,argument; awkward silence; being betrayed; being ignored; failure; missing the train; seeing an injury
en,situation,positive,shuffled_emotion,centroid_phrases,neutral_centroid,mmlw_roberta_large,qwen3_embedding_8b,10,6,0.42857142857142855,0.6,-0.018181818181818153,3.0,accident; argument; awkward silence; being betrayed; being ignored; seeing an injury
en,situation,sadness,emotion,centroid_phrases,neutral_centroid,bielik_1_5b_v3,gemini,10,5,0.3333333333333333,0.5,-0.22727272727272727,4.4,awkward silence; being betrayed; being ignored; missing the train; walking alone at night
